CellLine	ClinSubtype	TransSubtype	DrugName	concentration	cell_count	cell_count__ctrl	cell_count__time0	BiolReplicate
184A1	NM	Basal	Taxol	8.53e-05	3853.6667	3893.3333	2707	9047.002
184A1	NM	Basal	Taxol	8.53e-05	4955.6667	4694	2429.5	10002.002
184A1	NM	Basal	Taxol	8.53e-05	3515.1667	3452.1667	1200	12684.002
184A1	NM	Basal	Taxol	0.000427	3938.3333	3893.3333	2707	9047.002
184A1	NM	Basal	Taxol	0.000427	4587.6667	4694	2429.5	10002.002
184A1	NM	Basal	Taxol	0.000427	3253.8333	3452.1667	1200	12684.002
184A1	NM	Basal	Taxol	0.00213	3870	3893.3333	2707	9047.002
184A1	NM	Basal	Taxol	0.00213	4822.3333	4694	2429.5	10002.002
184A1	NM	Basal	Taxol	0.00213	3461.5	3452.1667	1200	12684.002
184A1	NM	Basal	Taxol	0.0107	3367.6667	3893.3333	2707	9047.002
184A1	NM	Basal	Taxol	0.0107	4340.3333	4694	2429.5	10002.002
184A1	NM	Basal	Taxol	0.0107	3020.8333	3452.1667	1200	12684.002
184A1	NM	Basal	Taxol	0.0533	3296	3893.3333	2707	9047.002
184A1	NM	Basal	Taxol	0.0533	3501	4694	2429.5	10002.002
184A1	NM	Basal	Taxol	0.0533	2411.5	3452.1667	1200	12684.002
184A1	NM	Basal	Taxol	0.267	2982.3333	3893.3333	2707	9047.002
184A1	NM	Basal	Taxol	0.267	3471.6667	4694	2429.5	10002.002
184A1	NM	Basal	Taxol	0.267	2426.1667	3452.1667	1200	12684.002
184A1	NM	Basal	Taxol	1.33	3100.3333	3893.3333	2707	9047.002
184A1	NM	Basal	Taxol	1.33	3234.6667	4694	2429.5	10002.002
184A1	NM	Basal	Taxol	1.33	2338.1667	3452.1667	1200	12684.002
184A1	NM	Basal	Taxol	6.67	2430	3893.3333	2707	9047.002
184A1	NM	Basal	Taxol	6.67	3459.3333	4694	2429.5	10002.002
184A1	NM	Basal	Taxol	6.67	2308.1667	3452.1667	1200	12684.002
184A1	NM	Basal	Taxol	33.3	2414.6667	3893.3333	2707	9047.002
184A1	NM	Basal	Taxol	33.3	3343	4694	2429.5	10002.002
184A1	NM	Basal	Taxol	33.3	2091.5	3452.1667	1200	12684.002
184B5	NM	Basal	Taxol	8.53e-05	7791.1667	7336.5	3517	9095.002
184B5	NM	Basal	Taxol	8.53e-05	2497.5	2784.5	1117	12979.002
184B5	NM	Basal	Taxol	0.000427	7367.5	7336.5	3517	9095.002
184B5	NM	Basal	Taxol	0.000427	3055.8333	2784.5	1117	12979.002
184B5	NM	Basal	Taxol	0.00213	7188.8333	7336.5	3517	9095.002
184B5	NM	Basal	Taxol	0.00213	3076.1667	2784.5	1117	12979.002
184B5	NM	Basal	Taxol	0.0107	5408.5	7336.5	3517	9095.002
184B5	NM	Basal	Taxol	0.0107	2309.8333	2784.5	1117	12979.002
184B5	NM	Basal	Taxol	0.0533	4942.8333	7336.5	3517	9095.002
184B5	NM	Basal	Taxol	0.0533	2382.8333	2784.5	1117	12979.002
184B5	NM	Basal	Taxol	0.267	4532.8333	7336.5	3517	9095.002
184B5	NM	Basal	Taxol	0.267	2050.5	2784.5	1117	12979.002
184B5	NM	Basal	Taxol	1.33	4768.1667	7336.5	3517	9095.002
184B5	NM	Basal	Taxol	1.33	1870.1667	2784.5	1117	12979.002
184B5	NM	Basal	Taxol	6.67	4416.5	7336.5	3517	9095.002
184B5	NM	Basal	Taxol	6.67	2368.1667	2784.5	1117	12979.002
184B5	NM	Basal	Taxol	33.3	3172.8333	7336.5	3517	9095.002
184B5	NM	Basal	Taxol	33.3	2072.8333	2784.5	1117	12979.002
600MPE	HR+	Luminal	Taxol	8.53e-05	3650.6667	3315.3333	1671.5	9118.002
600MPE	HR+	Luminal	Taxol	0.000427	3492.3333	3315.3333	1671.5	9118.002
600MPE	HR+	Luminal	Taxol	0.00213	3592.3333	3315.3333	1671.5	9118.002
600MPE	HR+	Luminal	Taxol	0.0107	3075	3315.3333	1671.5	9118.002
600MPE	HR+	Luminal	Taxol	0.0533	2599	3315.3333	1671.5	9118.002
600MPE	HR+	Luminal	Taxol	0.267	2323.6667	3315.3333	1671.5	9118.002
600MPE	HR+	Luminal	Taxol	1.33	2334.6667	3315.3333	1671.5	9118.002
600MPE	HR+	Luminal	Taxol	6.67	2317	3315.3333	1671.5	9118.002
600MPE	HR+	Luminal	Taxol	33.3	2317	3315.3333	1671.5	9118.002
AU565	HER2amp	Luminal	Taxol	8.53e-05	5799.3333	5506.3333	2473.5	7793.002
AU565	HER2amp	Luminal	Taxol	8.53e-05	6986.3333	6510.6667	2716.5	9146.002
AU565	HER2amp	Luminal	Taxol	8.53e-05	2508.5	2078.5	1397	13030.002
AU565	HER2amp	Luminal	Taxol	0.000427	5488	5506.3333	2473.5	7793.002
AU565	HER2amp	Luminal	Taxol	0.000427	6217.6667	6510.6667	2716.5	9146.002
AU565	HER2amp	Luminal	Taxol	0.000427	2142.8333	2078.5	1397	13030.002
AU565	HER2amp	Luminal	Taxol	0.00213	5486.6667	5506.3333	2473.5	7793.002
AU565	HER2amp	Luminal	Taxol	0.00213	6632	6510.6667	2716.5	9146.002
AU565	HER2amp	Luminal	Taxol	0.00213	1637.1667	2078.5	1397	13030.002
AU565	HER2amp	Luminal	Taxol	0.0107	2548	5506.3333	2473.5	7793.002
AU565	HER2amp	Luminal	Taxol	0.0107	2726.6667	6510.6667	2716.5	9146.002
AU565	HER2amp	Luminal	Taxol	0.0107	468.8333	2078.5	1397	13030.002
AU565	HER2amp	Luminal	Taxol	0.0533	270.6667	5506.3333	2473.5	7793.002
AU565	HER2amp	Luminal	Taxol	0.0533	686.3333	6510.6667	2716.5	9146.002
AU565	HER2amp	Luminal	Taxol	0.0533	389.1667	2078.5	1397	13030.002
AU565	HER2amp	Luminal	Taxol	0.267	260	5506.3333	2473.5	7793.002
AU565	HER2amp	Luminal	Taxol	0.267	565.3333	6510.6667	2716.5	9146.002
AU565	HER2amp	Luminal	Taxol	0.267	445.8333	2078.5	1397	13030.002
AU565	HER2amp	Luminal	Taxol	1.33	286.3333	5506.3333	2473.5	7793.002
AU565	HER2amp	Luminal	Taxol	1.33	616	6510.6667	2716.5	9146.002
AU565	HER2amp	Luminal	Taxol	1.33	469.5	2078.5	1397	13030.002
AU565	HER2amp	Luminal	Taxol	6.67	235	5506.3333	2473.5	7793.002
AU565	HER2amp	Luminal	Taxol	6.67	594	6510.6667	2716.5	9146.002
AU565	HER2amp	Luminal	Taxol	6.67	406.1667	2078.5	1397	13030.002
AU565	HER2amp	Luminal	Taxol	33.3	200.6667	5506.3333	2473.5	7793.002
AU565	HER2amp	Luminal	Taxol	33.3	539	6510.6667	2716.5	9146.002
AU565	HER2amp	Luminal	Taxol	33.3	394.1667	2078.5	1397	13030.002
BT-474	HER2amp	Luminal	Taxol	8.53e-05	7059.5	6723.8333	3527.5	9157.002
BT-474	HER2amp	Luminal	Taxol	8.53e-05	4828.8333	4667.5	3465	9158.002
BT-474	HER2amp	Luminal	Taxol	8.53e-05	8019.5	7573.8333	4995.5	9163.002
BT-474	HER2amp	Luminal	Taxol	0.000427	6681.1667	6723.8333	3527.5	9157.002
BT-474	HER2amp	Luminal	Taxol	0.000427	4801.5	4667.5	3465	9158.002
BT-474	HER2amp	Luminal	Taxol	0.000427	7544.8333	7573.8333	4995.5	9163.002
BT-474	HER2amp	Luminal	Taxol	0.00213	6546.8333	6723.8333	3527.5	9157.002
BT-474	HER2amp	Luminal	Taxol	0.00213	5197.1667	4667.5	3465	9158.002
BT-474	HER2amp	Luminal	Taxol	0.00213	8266.1667	7573.8333	4995.5	9163.002
BT-474	HER2amp	Luminal	Taxol	0.0107	5234.1667	6723.8333	3527.5	9157.002
BT-474	HER2amp	Luminal	Taxol	0.0107	3878.5	4667.5	3465	9158.002
BT-474	HER2amp	Luminal	Taxol	0.0107	5704.5	7573.8333	4995.5	9163.002
BT-474	HER2amp	Luminal	Taxol	0.0533	3543.1667	6723.8333	3527.5	9157.002
BT-474	HER2amp	Luminal	Taxol	0.0533	2285.5	4667.5	3465	9158.002
BT-474	HER2amp	Luminal	Taxol	0.0533	2778.5	7573.8333	4995.5	9163.002
BT-474	HER2amp	Luminal	Taxol	0.267	3256.5	6723.8333	3527.5	9157.002
BT-474	HER2amp	Luminal	Taxol	0.267	2191.8333	4667.5	3465	9158.002
BT-474	HER2amp	Luminal	Taxol	0.267	2381.8333	7573.8333	4995.5	9163.002
BT-474	HER2amp	Luminal	Taxol	1.33	3313.8333	6723.8333	3527.5	9157.002
BT-474	HER2amp	Luminal	Taxol	1.33	2212.8333	4667.5	3465	9158.002
BT-474	HER2amp	Luminal	Taxol	1.33	2373.5	7573.8333	4995.5	9163.002
BT-474	HER2amp	Luminal	Taxol	6.67	2907.1667	6723.8333	3527.5	9157.002
BT-474	HER2amp	Luminal	Taxol	6.67	1844.8333	4667.5	3465	9158.002
BT-474	HER2amp	Luminal	Taxol	6.67	2044.1667	7573.8333	4995.5	9163.002
BT-474	HER2amp	Luminal	Taxol	33.3	2814.5	6723.8333	3527.5	9157.002
BT-474	HER2amp	Luminal	Taxol	33.3	1674.8333	4667.5	3465	9158.002
BT-474	HER2amp	Luminal	Taxol	33.3	1959.5	7573.8333	4995.5	9163.002
BT-483	HR+	Luminal	Taxol	8.53e-05	3600	3628.6667	2723.5	7801.002
BT-483	HR+	Luminal	Taxol	8.53e-05	3715.5	3689.1667	2651	9186.002
BT-483	HR+	Luminal	Taxol	0.000427	3433	3628.6667	2723.5	7801.002
BT-483	HR+	Luminal	Taxol	0.000427	3722.1667	3689.1667	2651	9186.002
BT-483	HR+	Luminal	Taxol	0.00213	3525.6667	3628.6667	2723.5	7801.002
BT-483	HR+	Luminal	Taxol	0.00213	3845.1667	3689.1667	2651	9186.002
BT-483	HR+	Luminal	Taxol	0.0107	3281.3333	3628.6667	2723.5	7801.002
BT-483	HR+	Luminal	Taxol	0.0107	3238.8333	3689.1667	2651	9186.002
BT-483	HR+	Luminal	Taxol	0.0533	3090.6667	3628.6667	2723.5	7801.002
BT-483	HR+	Luminal	Taxol	0.0533	3057.5	3689.1667	2651	9186.002
BT-483	HR+	Luminal	Taxol	0.267	2840.3333	3628.6667	2723.5	7801.002
BT-483	HR+	Luminal	Taxol	0.267	2834.8333	3689.1667	2651	9186.002
BT-483	HR+	Luminal	Taxol	1.33	2790.3333	3628.6667	2723.5	7801.002
BT-483	HR+	Luminal	Taxol	1.33	3115.8333	3689.1667	2651	9186.002
BT-483	HR+	Luminal	Taxol	6.67	2502	3628.6667	2723.5	7801.002
BT-483	HR+	Luminal	Taxol	6.67	2651.8333	3689.1667	2651	9186.002
BT-483	HR+	Luminal	Taxol	33.3	2094	3628.6667	2723.5	7801.002
BT-483	HR+	Luminal	Taxol	33.3	2263.5	3689.1667	2651	9186.002
BT-549	TNBC	Basal B	Taxol	8.53e-05	4373.6667	3947	860	10261.002
BT-549	TNBC	Basal B	Taxol	8.53e-05	2691.8333	2623.1667	483.5	12690.002
BT-549	TNBC	Basal B	Taxol	0.000427	3917.6667	3947	860	10261.002
BT-549	TNBC	Basal B	Taxol	0.000427	2572.5	2623.1667	483.5	12690.002
BT-549	TNBC	Basal B	Taxol	0.00213	3982.6667	3947	860	10261.002
BT-549	TNBC	Basal B	Taxol	0.00213	2342.8333	2623.1667	483.5	12690.002
BT-549	TNBC	Basal B	Taxol	0.0107	1985.3333	3947	860	10261.002
BT-549	TNBC	Basal B	Taxol	0.0107	766.1667	2623.1667	483.5	12690.002
BT-549	TNBC	Basal B	Taxol	0.0533	1198.3333	3947	860	10261.002
BT-549	TNBC	Basal B	Taxol	0.0533	614.1667	2623.1667	483.5	12690.002
BT-549	TNBC	Basal B	Taxol	0.267	1177.6667	3947	860	10261.002
BT-549	TNBC	Basal B	Taxol	0.267	557.8333	2623.1667	483.5	12690.002
BT-549	TNBC	Basal B	Taxol	1.33	1083.3333	3947	860	10261.002
BT-549	TNBC	Basal B	Taxol	1.33	435.1667	2623.1667	483.5	12690.002
BT-549	TNBC	Basal B	Taxol	6.67	1030.3333	3947	860	10261.002
BT-549	TNBC	Basal B	Taxol	6.67	465.8333	2623.1667	483.5	12690.002
BT-549	TNBC	Basal B	Taxol	33.3	891.6667	3947	860	10261.002
BT-549	TNBC	Basal B	Taxol	33.3	541.8333	2623.1667	483.5	12690.002
CAMA-1	HR+	Luminal	Taxol	8.53e-05	7005.6667	6903	3710	9210.002
CAMA-1	HR+	Luminal	Taxol	0.000427	6921.3333	6903	3710	9210.002
CAMA-1	HR+	Luminal	Taxol	0.00213	6760.6667	6903	3710	9210.002
CAMA-1	HR+	Luminal	Taxol	0.0107	5408	6903	3710	9210.002
CAMA-1	HR+	Luminal	Taxol	0.0533	2450.3333	6903	3710	9210.002
CAMA-1	HR+	Luminal	Taxol	0.267	2571.6667	6903	3710	9210.002
CAMA-1	HR+	Luminal	Taxol	1.33	2752	6903	3710	9210.002
CAMA-1	HR+	Luminal	Taxol	6.67	2663.3333	6903	3710	9210.002
CAMA-1	HR+	Luminal	Taxol	33.3	2516	6903	3710	9210.002
HBL-100	Unknown	Unknown	Taxol	8.53e-05	5932.3333	5927	1320	7807.002
HBL-100	Unknown	Unknown	Taxol	8.53e-05	2075.6667	1903.3333	378.5	7808.002
HBL-100	Unknown	Unknown	Taxol	8.53e-05	6170.5	6042.1667	1125.5	9226.002
HBL-100	Unknown	Unknown	Taxol	0.000427	5745.3333	5927	1320	7807.002
HBL-100	Unknown	Unknown	Taxol	0.000427	1903.3333	1903.3333	378.5	7808.002
HBL-100	Unknown	Unknown	Taxol	0.000427	6052.1667	6042.1667	1125.5	9226.002
HBL-100	Unknown	Unknown	Taxol	0.00213	4750.3333	5927	1320	7807.002
HBL-100	Unknown	Unknown	Taxol	0.00213	1447.3333	1903.3333	378.5	7808.002
HBL-100	Unknown	Unknown	Taxol	0.00213	4565.8333	6042.1667	1125.5	9226.002
HBL-100	Unknown	Unknown	Taxol	0.0107	2039.3333	5927	1320	7807.002
HBL-100	Unknown	Unknown	Taxol	0.0107	679.3333	1903.3333	378.5	7808.002
HBL-100	Unknown	Unknown	Taxol	0.0107	2090.5	6042.1667	1125.5	9226.002
HBL-100	Unknown	Unknown	Taxol	0.0533	1002.6667	5927	1320	7807.002
HBL-100	Unknown	Unknown	Taxol	0.0533	431.6667	1903.3333	378.5	7808.002
HBL-100	Unknown	Unknown	Taxol	0.0533	1381.1667	6042.1667	1125.5	9226.002
HBL-100	Unknown	Unknown	Taxol	0.267	858.3333	5927	1320	7807.002
HBL-100	Unknown	Unknown	Taxol	0.267	405	1903.3333	378.5	7808.002
HBL-100	Unknown	Unknown	Taxol	0.267	1102.8333	6042.1667	1125.5	9226.002
HBL-100	Unknown	Unknown	Taxol	1.33	871.3333	5927	1320	7807.002
HBL-100	Unknown	Unknown	Taxol	1.33	340	1903.3333	378.5	7808.002
HBL-100	Unknown	Unknown	Taxol	1.33	1143.5	6042.1667	1125.5	9226.002
HBL-100	Unknown	Unknown	Taxol	6.67	765.3333	5927	1320	7807.002
HBL-100	Unknown	Unknown	Taxol	6.67	344	1903.3333	378.5	7808.002
HBL-100	Unknown	Unknown	Taxol	6.67	824.5	6042.1667	1125.5	9226.002
HBL-100	Unknown	Unknown	Taxol	33.3	818.3333	5927	1320	7807.002
HBL-100	Unknown	Unknown	Taxol	33.3	305.3333	1903.3333	378.5	7808.002
HBL-100	Unknown	Unknown	Taxol	33.3	918.1667	6042.1667	1125.5	9226.002
HCC1143	TNBC	Basal A	Taxol	8.53e-05	5796.5	5331.8333	2382	7810.002
HCC1143	TNBC	Basal A	Taxol	8.53e-05	4744.5	4687.8333	2450.5	9233.002
HCC1143	TNBC	Basal A	Taxol	0.000427	5274.1667	5331.8333	2382	7810.002
HCC1143	TNBC	Basal A	Taxol	0.000427	4644.1667	4687.8333	2450.5	9233.002
HCC1143	TNBC	Basal A	Taxol	0.00213	5474.5	5331.8333	2382	7810.002
HCC1143	TNBC	Basal A	Taxol	0.00213	5196.1667	4687.8333	2450.5	9233.002
HCC1143	TNBC	Basal A	Taxol	0.0107	3675.1667	5331.8333	2382	7810.002
HCC1143	TNBC	Basal A	Taxol	0.0107	4196.5	4687.8333	2450.5	9233.002
HCC1143	TNBC	Basal A	Taxol	0.0533	1962.5	5331.8333	2382	7810.002
HCC1143	TNBC	Basal A	Taxol	0.0533	2271.5	4687.8333	2450.5	9233.002
HCC1143	TNBC	Basal A	Taxol	0.267	1367.5	5331.8333	2382	7810.002
HCC1143	TNBC	Basal A	Taxol	0.267	1346.1667	4687.8333	2450.5	9233.002
HCC1143	TNBC	Basal A	Taxol	1.33	1293.1667	5331.8333	2382	7810.002
HCC1143	TNBC	Basal A	Taxol	1.33	1609.1667	4687.8333	2450.5	9233.002
HCC1143	TNBC	Basal A	Taxol	6.67	1259.8333	5331.8333	2382	7810.002
HCC1143	TNBC	Basal A	Taxol	6.67	1677.1667	4687.8333	2450.5	9233.002
HCC1143	TNBC	Basal A	Taxol	33.3	1195.5	5331.8333	2382	7810.002
HCC1143	TNBC	Basal A	Taxol	33.3	1300.8333	4687.8333	2450.5	9233.002
HCC1187	TNBC	Basal A	Taxol	8.53e-05	7884.5	7927.8333	5633.5	7811.002
HCC1187	TNBC	Basal A	Taxol	8.53e-05	4503.5	4101.5	1949.5	7812.002
HCC1187	TNBC	Basal A	Taxol	8.53e-05	6499.5	5089.1667	3547.5	9244.002
HCC1187	TNBC	Basal A	Taxol	8.53e-05	6589.3333	6484.3333	3941	12696.002
HCC1187	TNBC	Basal A	Taxol	0.000427	7284.1667	7927.8333	5633.5	7811.002
HCC1187	TNBC	Basal A	Taxol	0.000427	4217.1667	4101.5	1949.5	7812.002
HCC1187	TNBC	Basal A	Taxol	0.000427	4978.5	5089.1667	3547.5	9244.002
HCC1187	TNBC	Basal A	Taxol	0.000427	6033.3333	6484.3333	3941	12696.002
HCC1187	TNBC	Basal A	Taxol	0.00213	7695.5	7927.8333	5633.5	7811.002
HCC1187	TNBC	Basal A	Taxol	0.00213	4394.1667	4101.5	1949.5	7812.002
HCC1187	TNBC	Basal A	Taxol	0.00213	5746.1667	5089.1667	3547.5	9244.002
HCC1187	TNBC	Basal A	Taxol	0.00213	6563	6484.3333	3941	12696.002
HCC1187	TNBC	Basal A	Taxol	0.0107	5628.1667	7927.8333	5633.5	7811.002
HCC1187	TNBC	Basal A	Taxol	0.0107	1703.5	4101.5	1949.5	7812.002
HCC1187	TNBC	Basal A	Taxol	0.0107	2699.8333	5089.1667	3547.5	9244.002
HCC1187	TNBC	Basal A	Taxol	0.0107	3464.6667	6484.3333	3941	12696.002
HCC1187	TNBC	Basal A	Taxol	0.0533	1040.1667	7927.8333	5633.5	7811.002
HCC1187	TNBC	Basal A	Taxol	0.0533	333.1667	4101.5	1949.5	7812.002
HCC1187	TNBC	Basal A	Taxol	0.0533	229.1667	5089.1667	3547.5	9244.002
HCC1187	TNBC	Basal A	Taxol	0.0533	301	6484.3333	3941	12696.002
HCC1187	TNBC	Basal A	Taxol	0.267	628.8333	7927.8333	5633.5	7811.002
HCC1187	TNBC	Basal A	Taxol	0.267	356.5	4101.5	1949.5	7812.002
HCC1187	TNBC	Basal A	Taxol	0.267	240.8333	5089.1667	3547.5	9244.002
HCC1187	TNBC	Basal A	Taxol	0.267	273	6484.3333	3941	12696.002
HCC1187	TNBC	Basal A	Taxol	1.33	623.1667	7927.8333	5633.5	7811.002
HCC1187	TNBC	Basal A	Taxol	1.33	338.1667	4101.5	1949.5	7812.002
HCC1187	TNBC	Basal A	Taxol	1.33	229.1667	5089.1667	3547.5	9244.002
HCC1187	TNBC	Basal A	Taxol	1.33	243.3333	6484.3333	3941	12696.002
HCC1187	TNBC	Basal A	Taxol	6.67	587.1667	7927.8333	5633.5	7811.002
HCC1187	TNBC	Basal A	Taxol	6.67	342.8333	4101.5	1949.5	7812.002
HCC1187	TNBC	Basal A	Taxol	6.67	177.5	5089.1667	3547.5	9244.002
HCC1187	TNBC	Basal A	Taxol	6.67	307.3333	6484.3333	3941	12696.002
HCC1187	TNBC	Basal A	Taxol	33.3	607.8333	7927.8333	5633.5	7811.002
HCC1187	TNBC	Basal A	Taxol	33.3	326.8333	4101.5	1949.5	7812.002
HCC1187	TNBC	Basal A	Taxol	33.3	252.5	5089.1667	3547.5	9244.002
HCC1187	TNBC	Basal A	Taxol	33.3	341	6484.3333	3941	12696.002
HCC1395	TNBC	Basal B	Taxol	8.53e-05	569.6667	495.3333	275.5	7813.002
HCC1395	TNBC	Basal B	Taxol	8.53e-05	1137	972	737.5	9254.002
HCC1395	TNBC	Basal B	Taxol	8.53e-05	2047	2102.6667	1288.5	9258.002
HCC1395	TNBC	Basal B	Taxol	0.000427	390.6667	495.3333	275.5	7813.002
HCC1395	TNBC	Basal B	Taxol	0.000427	1103	972	737.5	9254.002
HCC1395	TNBC	Basal B	Taxol	0.000427	2059.6667	2102.6667	1288.5	9258.002
HCC1395	TNBC	Basal B	Taxol	0.00213	542.3333	495.3333	275.5	7813.002
HCC1395	TNBC	Basal B	Taxol	0.00213	1221.6667	972	737.5	9254.002
HCC1395	TNBC	Basal B	Taxol	0.00213	2104	2102.6667	1288.5	9258.002
HCC1395	TNBC	Basal B	Taxol	0.0107	442.3333	495.3333	275.5	7813.002
HCC1395	TNBC	Basal B	Taxol	0.0107	978	972	737.5	9254.002
HCC1395	TNBC	Basal B	Taxol	0.0107	1670.3333	2102.6667	1288.5	9258.002
HCC1395	TNBC	Basal B	Taxol	0.0533	232.6667	495.3333	275.5	7813.002
HCC1395	TNBC	Basal B	Taxol	0.0533	495.6667	972	737.5	9254.002
HCC1395	TNBC	Basal B	Taxol	0.0533	788.3333	2102.6667	1288.5	9258.002
HCC1395	TNBC	Basal B	Taxol	0.267	171.3333	495.3333	275.5	7813.002
HCC1395	TNBC	Basal B	Taxol	0.267	498	972	737.5	9254.002
HCC1395	TNBC	Basal B	Taxol	0.267	580	2102.6667	1288.5	9258.002
HCC1395	TNBC	Basal B	Taxol	1.33	172.6667	495.3333	275.5	7813.002
HCC1395	TNBC	Basal B	Taxol	1.33	539.6667	972	737.5	9254.002
HCC1395	TNBC	Basal B	Taxol	1.33	601.6667	2102.6667	1288.5	9258.002
HCC1395	TNBC	Basal B	Taxol	6.67	157.3333	495.3333	275.5	7813.002
HCC1395	TNBC	Basal B	Taxol	6.67	422.6667	972	737.5	9254.002
HCC1395	TNBC	Basal B	Taxol	6.67	528.3333	2102.6667	1288.5	9258.002
HCC1395	TNBC	Basal B	Taxol	33.3	176.3333	495.3333	275.5	7813.002
HCC1395	TNBC	Basal B	Taxol	33.3	264.6667	972	737.5	9254.002
HCC1395	TNBC	Basal B	Taxol	33.3	426	2102.6667	1288.5	9258.002
HCC1419	HER2amp	Luminal	Taxol	8.53e-05	8552	7722.3333	4726	7820.002
HCC1419	HER2amp	Luminal	Taxol	8.53e-05	6349.1667	5883.1667	4547	9278.002
HCC1419	HER2amp	Luminal	Taxol	8.53e-05	5814.8333	5571.5	4247.5	10019.002
HCC1419	HER2amp	Luminal	Taxol	0.000427	8287.6667	7722.3333	4726	7820.002
HCC1419	HER2amp	Luminal	Taxol	0.000427	6212.5	5883.1667	4547	9278.002
HCC1419	HER2amp	Luminal	Taxol	0.000427	5694.8333	5571.5	4247.5	10019.002
HCC1419	HER2amp	Luminal	Taxol	0.00213	8477.6667	7722.3333	4726	7820.002
HCC1419	HER2amp	Luminal	Taxol	0.00213	5893.1667	5883.1667	4547	9278.002
HCC1419	HER2amp	Luminal	Taxol	0.00213	5905.8333	5571.5	4247.5	10019.002
HCC1419	HER2amp	Luminal	Taxol	0.0107	7490.3333	7722.3333	4726	7820.002
HCC1419	HER2amp	Luminal	Taxol	0.0107	5278.8333	5883.1667	4547	9278.002
HCC1419	HER2amp	Luminal	Taxol	0.0107	5000.1667	5571.5	4247.5	10019.002
HCC1419	HER2amp	Luminal	Taxol	0.0533	7421.3333	7722.3333	4726	7820.002
HCC1419	HER2amp	Luminal	Taxol	0.0533	4425.1667	5883.1667	4547	9278.002
HCC1419	HER2amp	Luminal	Taxol	0.0533	5229.8333	5571.5	4247.5	10019.002
HCC1419	HER2amp	Luminal	Taxol	0.267	6641.3333	7722.3333	4726	7820.002
HCC1419	HER2amp	Luminal	Taxol	0.267	4459.5	5883.1667	4547	9278.002
HCC1419	HER2amp	Luminal	Taxol	0.267	4923.8333	5571.5	4247.5	10019.002
HCC1419	HER2amp	Luminal	Taxol	1.33	6634	7722.3333	4726	7820.002
HCC1419	HER2amp	Luminal	Taxol	1.33	4351.5	5883.1667	4547	9278.002
HCC1419	HER2amp	Luminal	Taxol	1.33	5190.8333	5571.5	4247.5	10019.002
HCC1419	HER2amp	Luminal	Taxol	6.67	6413	7722.3333	4726	7820.002
HCC1419	HER2amp	Luminal	Taxol	6.67	4327.8333	5883.1667	4547	9278.002
HCC1419	HER2amp	Luminal	Taxol	6.67	4326.5	5571.5	4247.5	10019.002
HCC1419	HER2amp	Luminal	Taxol	33.3	6642.3333	7722.3333	4726	7820.002
HCC1419	HER2amp	Luminal	Taxol	33.3	4238.1667	5883.1667	4547	9278.002
HCC1419	HER2amp	Luminal	Taxol	33.3	4378.5	5571.5	4247.5	10019.002
HCC1428	HR+	Luminal	Taxol	8.53e-05	3596.8333	3607.5	2150	9294.002
HCC1428	HR+	Luminal	Taxol	8.53e-05	7045.5	6751.1667	4307.5	10031.002
HCC1428	HR+	Luminal	Taxol	0.000427	3639.8333	3607.5	2150	9294.002
HCC1428	HR+	Luminal	Taxol	0.000427	6718.1667	6751.1667	4307.5	10031.002
HCC1428	HR+	Luminal	Taxol	0.00213	3607.5	3607.5	2150	9294.002
